location,date,stringency_index,adjusted_new_cases,adjusted_new_deaths,adjusted_new_cases_per_million,adjusted_new_deaths_per_million,adjusted_total_cases,adjusted_total_deaths
Saint Vincent and the Grenadines,2022-10-31,,10.999901790000001,0.0,105.81,0.0,9655.999158717004,115.998803667
Saint Vincent and the Grenadines,2022-11-30,,15.000036192000001,0.0,144.288,0.0,9670.999194909004,115.998803667
Saint Vincent and the Grenadines,2022-12-31,,63.999967293,2.999944863,615.627,28.857,9734.999162202004,118.99874853
Samoa,2020-01-31,,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,2020-02-29,,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,2020-03-31,,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,2020-04-30,,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,2020-05-31,,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,2020-06-30,,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,2020-07-31,,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,2020-08-31,,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,2020-09-30,,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,2020-10-31,,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,2020-11-30,,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,2020-12-31,,1.00008783,0.0,4.497,0.0,1.00008783,0.0
Samoa,2021-01-31,,0.0,0.0,0.0,0.0,1.00008783,0.0
Samoa,2021-02-28,,0.0,0.0,0.0,0.0,1.00008783,0.0
Samoa,2021-03-31,,0.0,0.0,0.0,0.0,1.00008783,0.0
Samoa,2021-04-30,,0.0,0.0,0.0,0.0,1.00008783,0.0
Samoa,2021-05-31,,0.0,0.0,0.0,0.0,1.00008783,0.0
Samoa,2021-06-30,,0.0,0.0,0.0,0.0,1.00008783,0.0
Samoa,2021-07-31,,0.0,0.0,0.0,0.0,1.00008783,0.0
Samoa,2021-08-31,,0.0,0.0,0.0,0.0,1.00008783,0.0
Samoa,2021-09-30,,0.0,0.0,0.0,0.0,1.00008783,0.0
Samoa,2021-10-31,,0.0,0.0,0.0,0.0,1.00008783,0.0
Samoa,2021-11-30,,0.0,0.0,0.0,0.0,1.00008783,0.0
Samoa,2021-12-31,,1.00008783,0.0,4.497,0.0,2.00017566,0.0
Samoa,2022-01-31,,30.00018861,0.0,134.899,0.0,32.00036427,0.0
Samoa,2022-02-28,,1.00008783,0.0,4.497,0.0,33.0004521,0.0
Samoa,2022-03-31,,1968.0000524099999,0.0,8849.319,0.0,2001.00050451,0.0
Samoa,2022-04-30,,7281.99976203,16.00007094,32744.277,71.946,9283.00026654,16.00007094
Samoa,2022-05-31,,4504.0001769,10.000433520000001,20252.71,44.968,13787.00044344,26.000504460000002
Samoa,2022-06-30,,1464.9999071399998,3.0002634899999996,6587.526,13.491,15252.00035058,29.00076795
Samoa,2022-07-31,,441.00003717,0.0,1983.003,0.0,15693.00038775,29.00076795
Samoa,2022-08-31,,484.00003323000004,0.0,2176.357,0.0,16177.00042098,29.00076795
Samoa,2022-09-30,,52.9999848,0.0,238.32,0.0,16230.000405780002,29.00076795
Samoa,2022-10-31,,6.999947639999999,0.0,31.476,0.0,16237.000353420002,29.00076795
Samoa,2022-11-30,,19.000112039999998,0.0,85.43599999999999,0.0,16256.000465460002,29.00076795
Samoa,2022-12-31,,22.99979619,0.0,103.421,0.0,16279.000261650002,29.00076795
San Marino,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,2020-02-29,27.78,0.8199889956,0.0,24.33924,0.0,0.8199889956,0.0
San Marino,2020-03-31,83.33,235.99999974000002,25.999920600000003,7005.046,771.74,236.81998873560002,25.999920600000003
San Marino,2020-04-30,92.59,328.00001163,14.99996715,9735.827,445.235,564.8200003656,40.99988775
San Marino,2020-05-31,66.67,124.00002042,0.99998658,3680.618,29.682,688.8200207856,41.99987433
San Marino,2020-06-30,33.33,21.3200177694,0.0,632.82926,0.0,710.140038555,41.99987433
San Marino,2020-07-31,33.33,2.4599946126,0.0,73.01854,0.0,712.6000331676,41.99987433
San Marino,2020-08-31,33.33,15.5800119228,0.0,462.45212000000004,0.0,728.1800450904001,41.99987433
San Marino,2020-09-30,29.63,11.4799840674,0.0,340.75346,0.0,739.6600291578001,41.99987433
San Marino,2020-10-31,35.19,175.47996562560002,0.0,5208.6662400000005,0.0,915.1399947834001,41.99987433
San Marino,2020-11-30,50.0,660.9999898499999,2.9999597399999995,19620.065,89.04599999999999,1576.1399846334,44.99983407
San Marino,2020-12-31,75.93,775.0000434,13.9998795,23003.86,415.55,2351.1400280334,58.99971357
San Marino,2021-01-31,69.44,682.00001124,7.99999371,20243.396,237.459,3033.1400392734004,66.99970728
San Marino,2021-02-28,60.19,680.00003808,6.99993975,20184.032,207.775,3713.1400773534006,73.99964702999999
San Marino,2021-03-31,63.89,991.9999612199999,9.99993318,29444.938,296.822,4705.1400385734005,83.99958020999999
San Marino,2021-04-30,47.22,352.99997934000004,5.9999531699999995,10477.886,178.093,5058.140017913401,89.99953337999999
San Marino,2021-05-31,47.22,23.99998113,0.0,712.377,0.0,5082.139999043401,89.99953337999999
San Marino,2021-06-30,47.22,1.99997316,0.0,59.364,0.0,5084.139972203401,89.99953337999999
San Marino,2021-07-31,47.22,56.99994255,0.0,1691.895,0.0,5141.139914753401,89.99953337999999
San Marino,2021-08-31,58.33,179.99997639000003,0.0,5342.831,0.0,5321.139891143401,89.99953337999999
San Marino,2021-09-30,58.33,104.99997219,0.99998658,3116.651,29.682,5426.139863333401,90.99951995999999
San Marino,2021-10-31,43.52,120.99995961,0.99998658,3591.569,29.682,5547.139822943401,91.99950653999998
San Marino,2021-11-30,39.96,395.23997240700004,0.699990606,11731.670300000002,20.777399999999997,5942.379795350401,92.69949714599998
San Marino,2021-12-31,41.28,1781.0399671344,4.1999436359999995,52865.53776000001,124.66439999999999,7723.419762484801,96.89944078199999
San Marino,2022-01-31,41.24,3889.2600188928004,6.999953226,115442.56512000001,207.7754,11612.679781377601,103.89939400799999
San Marino,2022-02-28,41.22,1152.9200535132,2.0999954009999997,34221.43228,62.332899999999995,12765.599834890802,105.99938940899999
San Marino,2022-03-31,40.73,791.3000443128001,0.699990606,23487.68312,20.777399999999997,13556.899879203602,106.69938001499999
San Marino,2022-04-30,13.89,925.7799800166002,1.399981212,27479.370140000006,41.55479999999999,14482.679859220201,108.09936122699999
San Marino,2022-05-31,8.33,528.9000019926,0.0,15699.020540000001,0.0,15011.579861212802,108.09936122699999
San Marino,2022-06-30,5.56,728.1600076260002,0.0,21613.535400000004,0.0,15739.739868838802,108.09936122699999
San Marino,2022-07-31,5.56,1536.6799589754003,2.0999718179999998,45612.34666,62.33219999999999,17276.419827814203,110.19933304499999
San Marino,2022-08-31,5.56,389.4999665604,0.0,11561.293160000001,0.0,17665.919794374604,110.19933304499999
San Marino,2022-09-30,5.56,341.939997048,0.0,10149.5992,0.0,18007.859791422605,110.19933304499999
San Marino,2022-10-31,5.56,666.6600318078,0.699990606,19788.068620000002,20.777399999999997,18674.519823230406,110.89932365099999
San Marino,2022-11-30,5.56,556.7800698558,0.0,16526.56782,0.0,19231.299893086205,110.89932365099999
San Marino,2022-12-31,5.56,724.8800240178001,1.399981212,21516.177620000002,41.55479999999999,19956.179917104004,112.29930486299999
Sao Tome and Principe,2020-01-31,,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,2020-02-29,,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,2020-03-31,,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,2020-04-30,,14.000132224,0.0,61.568,0.0,14.000132224,0.0
Sao Tome and Principe,2020-05-31,,464.999583988,13.000285202999999,2044.916,57.171,478.999716212,13.000285202999999
Sao Tome and Principe,2020-06-30,,234.000131008,0.0,1029.056,0.0,712.99984722,13.000285202999999
Sao Tome and Principe,2020-07-31,,157.00008595499997,2.000148828,690.435,8.796,869.999933175,15.000434031
Sao Tome and Principe,2020-08-31,,26.000343013000002,0.0,114.341,0.0,896.000276188,15.000434031
Sao Tome and Principe,2020-09-30,,15.000206637999998,0.0,65.966,0.0,911.000482826,15.000434031
Sao Tome and Principe,2020-10-31,,34.000256146,1.000074414,149.522,4.398,945.000738972,16.000508444999998
Sao Tome and Principe,2020-11-30,,44.000090714,1.000074414,193.498,4.398,989.000829686,17.000582858999998
Sao Tome and Principe,2020-12-31,,25.000041206,0.0,109.942,0.0,1014.000870892,17.000582858999998
Sao Tome and Principe,2021-01-31,,241.999361962,0.0,1064.234,0.0,1256.000232854,17.000582858999998
Sao Tome and Principe,2021-02-28,,530.000327824,11.000591161000001,2330.768,48.377,1786.000560678,28.00117402
Sao Tome and Principe,2021-03-31,,434.99985289100005,6.000446484,1912.987,26.388,2221.000413569,34.001620504
Sao Tome and Principe,2021-04-30,,80.000268295,1.000074414,351.815,4.398,2301.000681864,35.001694918
Sao Tome and Principe,2021-05-31,,44.000772893,2.000148828,193.501,8.796,2345.001454757,37.001843746
Sao Tome and Principe,2021-06-30,,21.000653122000003,0.0,92.354,0.0,2366.002107879,37.001843746
Sao Tome and Principe,2021-07-31,,80.00004090200001,0.0,351.814,0.0,2446.002148781,37.001843746
Sao Tome and Principe,2021-08-31,,146.999569208,0.0,646.456,0.0,2593.001717989,37.001843746
Sao Tome and Principe,2021-09-30,,814.999706086,13.000285202999999,3584.102,57.171,3408.001424075,50.002128948999996
Sao Tome and Principe,2021-10-31,,303.99942777000007,6.000219091,1336.89,26.387,3712.0008518450004,56.002348039999994
Sao Tome and Principe,2021-11-30,,19.000049507999996,0.0,83.556,0.0,3731.0009013530002,56.002348039999994
Sao Tome and Principe,2021-12-31,,146.000404366,1.000074414,642.062,4.398,3877.0013057190004,57.00242245399999
Sao Tome and Principe,2022-01-31,,2008.0000261110001,12.000438182,8830.527,52.774,5885.001331830001,69.002860636
Sao Tome and Principe,2022-02-28,,49.000462784,3.000223242,215.488,13.194,5934.001794614001,72.003083878
Sao Tome and Principe,2022-03-31,,11.000363768,1.000074414,48.376,4.398,5945.002158382001,73.003158292
Sao Tome and Principe,2022-04-30,,11.999983396,0.0,52.772,0.0,5957.002141778001,73.003158292
Sao Tome and Principe,2022-05-31,,34.000028752999995,0.0,149.521,0.0,5991.002170531001,73.003158292
Sao Tome and Principe,2022-06-30,,52.000003847,0.0,228.679,0.0,6043.002174378001,73.003158292
Sao Tome and Principe,2022-07-31,,56.999921131,1.000074414,250.667,4.398,6100.002095509,74.00323270599999
Sao Tome and Principe,2022-08-31,,52.999850868,2.000148828,233.076,8.796,6153.001946377,76.00338153399998
Sao Tome and Principe,2022-09-30,,77.00004505300001,1.000074414,338.621,4.398,6230.00199143,77.00345594799998
Sao Tome and Principe,2022-10-31,,40.000020451,0.0,175.90699999999998,0.0,6270.002011881,77.00345594799998
Sao Tome and Principe,2022-11-30,,7.999913133,0.0,35.181,0.0,6278.001925013999,77.00345594799998
Sao Tome and Principe,2022-12-31,,1.000074414,0.0,4.398,0.0,6279.001999427999,77.00345594799998
Saudi Arabia,2020-01-31,11.11,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2020-02-29,11.11,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2020-03-31,89.81,1453.0033481920002,7.973532456,39.908,0.219,1453.0033481920002,7.973532456
Saudi Arabia,2020-04-30,91.67,19949.086437256,148.91209016,547.919,4.09,21402.089785448,156.88562261599998
Saudi Arabia,2020-05-31,81.94,61982.09070700801,323.019086528,1702.392,8.872,83384.18049245601,479.904709144
Saudi Arabia,2020-06-30,71.3,103052.04517313601,1118.952387992,2830.414,30.733,186436.225665592,1598.857097136
Saudi Arabia,2020-07-31,71.3,87783.021790488,1243.033660184,2411.037,34.141,274219.24745608,2841.89075732
Saudi Arabia,2020-08-31,60.19,40601.991851256,1028.00314564,1115.169,28.235,314821.239307336,3869.8939029599997
Saudi Arabia,2020-09-30,57.41,19365.999120896,869.042220056,531.904,23.869,334187.23842823197,4738.936123015999
Saudi Arabia,2020-10-31,53.7,12692.953449351999,644.0720965600001,348.623,17.69,346880.191877584,5383.008219576
Saudi Arabia,2020-11-30,53.7,10247.955282456,500.949009416,281.469,13.759,357128.14716004,5883.957228992
Saudi Arabia,2020-12-31,56.48,5472.938014856,330.118807208,150.319,9.067,362601.085174896,6214.0760362
Saudi Arabia,2021-01-31,53.7,5211.995973247999,157.941478512,143.152,4.338,367813.081148144,6372.017514712
Saudi Arabia,2021-02-28,57.41,9247.950522472,115.852877968,254.003,3.182,377061.03167061595,6487.87039268
Saudi Arabia,2021-03-31,53.7,12361.087018592,174.94439932000003,339.508,4.805000000000001,389422.11868920794,6662.814792
Saudi Arabia,2021-04-30,53.7,26885.040226904002,283.005788952,738.421,7.773,416307.1589161119,6945.8205809520005
Saudi Arabia,2021-05-31,53.7,32883.976522088,401.152422832,903.187,11.018,449191.1354381999,7346.973003784001
Saudi Arabia,2021-06-30,53.7,36915.015880072,456.967150024,1013.903,12.551,486106.15131827194,7803.940153808001
Saudi Arabia,2021-07-31,50.0,38477.93746792,422.16031428,1056.83,11.595,524584.0887861919,8226.100468088001
Saudi Arabia,2021-08-31,57.74,19641.031377392,313.11588639999997,539.458,8.6,544225.1201635839,8539.216354488002
Saudi Arabia,2021-09-30,60.85,2864.973951736,173.888543424,78.68900000000001,4.776,547090.0941153199,8713.104897912002
Saudi Arabia,2021-10-31,46.93,1481.0381426719998,79.808142208,40.678,2.192,548571.1322579919,8792.913040120002
Saudi Arabia,2021-11-30,45.64,1149.06248544,40.668656408,31.56,1.117,549720.194743432,8833.581696528001
Saudi Arabia,2021-12-31,44.68,5696.961508928,40.668656408,156.47199999999998,1.117,555417.15625236,8874.250352936
Saudi Arabia,2022-01-31,43.98,127636.04772324,60.948371376,3505.635,1.674,683053.2039756,8935.198724312
Saudi Arabia,2022-02-28,52.54,61320.906463168,59.783289008,1684.232,1.642,744374.1104387679,8994.982013320001
Saudi Arabia,2022-03-31,45.44,6333.060073032,46.748930016,173.943,1.284,750707.1705118,9041.730943336
Saudi Arabia,2022-04-30,40.83,2635.50078488768,29.92077156319999,72.38632,0.8217999999999999,753342.6712966877,9071.6517148992
Saudi Arabia,2022-05-31,40.83,11062.61873933856,41.1346893552,303.84444,1.1298,764405.2900360263,9112.7864042544
Saudi Arabia,2022-06-30,11.11,22202.293841967203,43.199069676,609.8053,1.1864999999999999,786607.5838779935,9155.985473930401
Saudi Arabia,2022-07-31,11.11,12267.93431421152,29.895285386399998,336.94948,0.8210999999999999,798875.518192205,9185.8807593168
Saudi Arabia,2022-08-31,11.11,3220.09615473776,29.895285386399998,88.44274,0.8210999999999999,802095.6143469427,9215.7760447032
Saudi Arabia,2022-09-30,11.11,2470.6700286984,40.395590228,67.8591,1.1095,804566.2843756411,9256.1716349312
Saudi Arabia,2022-10-31,11.11,4709.33502092752,38.280237553599996,129.34598000000003,1.0514,809275.6193965686,9294.451872484799
Saudi Arabia,2022-11-30,11.11,2801.94372380368,38.280237553599996,76.95782,1.0514,812077.5631203724,9332.732110038398
Saudi Arabia,2022-12-31,11.11,1176.7441143272001,37.5666246032,32.3203,1.0317999999999998,813254.3072346996,9370.298734641598
Scotland,2020-03-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2020-04-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2020-05-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2020-06-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2020-07-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2020-08-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2020-09-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2020-10-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2020-11-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2020-12-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-01-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-02-28,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-03-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-04-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-05-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-06-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-07-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-08-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-09-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-10-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-11-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2021-12-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-01-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-02-28,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-03-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-04-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-05-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-06-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-07-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-08-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-09-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-10-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-11-30,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2022-12-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2023-01-31,,0.0,0.0,0.0,0.0,0.0,0.0
Scotland,2023-02-28,,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,2020-03-31,77.78,188.939807772,0.0,10.911,0.0,188.939807772,0.0
Senegal,2020-04-30,77.78,539.909656908,0.0,31.179,0.0,728.84946468,0.0
Senegal,2020-05-31,72.22,2805.992514984,0.0,162.042,0.0,3534.841979664,0.0
Senegal,2020-06-30,46.3,3162.988489416,0.0,182.658,0.0,6697.83046908,0.0
Senegal,2020-07-31,43.52,3408.05091812,204.95752587200002,196.81,11.836,10105.8813872,204.95752587200002
Senegal,2020-08-31,49.07,3450.008681316,78.89375531200001,199.233,4.556,13555.890068515999,283.851281184
Senegal,2020-09-30,40.74,1138.91274525312,18.909565584,65.77056,1.0919999999999999,14694.802813769118,302.760846768
Senegal,2020-10-31,37.96,541.1709872716801,9.127501849200002,31.251840000000005,0.5271,15235.973801040798,311.8883486172
Senegal,2020-11-30,30.56,385.37417596960006,6.3274315608,22.254800000000003,0.3654,15621.347977010399,318.215780178
Senegal,2020-12-31,43.52,2869.9768051240003,68.95411186400001,165.737,3.982,18491.324782134398,387.169892042
Senegal,2021-01-31,50.46,7268.06123344,218.91458618399997,419.72,12.642,25759.386015574397,606.084478226
Senegal,2021-02-28,43.06,8042.02005558,244.923897088,464.415,14.144,33801.4060711544,851.008375314
Senegal,2021-03-31,23.15,3577.6468636918403,128.063820766,206.60392000000002,7.395499999999999,37379.052934846244,979.0721960799999
Senegal,2021-04-30,19.44,1375.1070725588802,40.5585938744,79.41044000000001,2.3422,38754.160007405124,1019.6307899543999
Senegal,2021-05-31,19.44,895.4056802677601,21.685392839600002,51.708380000000005,1.2523,39649.56568767288,1041.3161827939998
Senegal,2021-06-30,19.44,1287.3826193849602,19.576248985999996,74.34448,1.1304999999999998,40936.94830705784,1060.8924317799997
Senegal,2021-07-31,19.44,14996.16726184784,116.851418096,866.00692,6.748,55933.11556890568,1177.7438498759998
Senegal,2021-08-31,19.44,9436.58389360608,298.88022987479997,544.9490400000001,17.2599,65369.699462511766,1476.6240797507999
Senegal,2021-09-30,19.44,828.9662635632001,68.607782824,47.87160000000001,3.9619999999999997,66198.66572607496,1545.2318625747998
Senegal,2021-10-31,19.44,125.39570184184,14.000351442,7.24142,0.8085,66324.06142791681,1559.2322140167998
Senegal,2021-11-30,13.89,57.337543204320006,4.8970926256,3.3111600000000005,0.2828,66381.39897112113,1564.1293066423998
Senegal,2021-12-31,13.89,723.9752297710401,3.4909967231999994,41.80852,0.20159999999999997,67105.37420089217,1567.6203033655997
Senegal,2022-01-31,13.89,8254.107111069441,37.770645102399996,476.6627200000001,2.1812,75359.48131196162,1605.3909484679998
Senegal,2022-02-28,13.89,606.7016365752801,11.2002811536,35.03614,0.6468,75966.1829485369,1616.5912296215997
Senegal,2022-03-31,13.89,172.14042502872002,2.8000702884,9.94086,0.1617,76138.32337356561,1619.3912999099998
Senegal,2022-04-30,13.89,89.32899561624001,1.4060959023999997,5.158620000000001,0.0812,76227.65236918184,1620.7973958123998
Senegal,2022-05-31,13.89,93.39004993928002,0.0,5.393140000000001,0.0,76321.04241912112,1620.7973958123998
Senegal,2022-06-30,13.89,160.68143608224003,1.4060959023999997,9.27912,0.0812,76481.72385520337,1622.2034917147998
Senegal,2022-07-31,13.89,850.29389850448,0.0,49.10324,0.0,77332.01775370784,1622.2034917147998
Senegal,2022-08-31,13.89,619.8929633798401,0.0,35.797920000000005,0.0,77951.91071708768,1622.2034917147998
Senegal,2022-09-30,13.89,245.93517788480003,0.0,14.2024,0.0,78197.84589497249,1622.2034917147998
Senegal,2022-10-31,13.89,324.65715399296005,0.0,18.74848,0.0,78522.50304896545,1622.2034917147998
Senegal,2022-11-30,13.89,67.98716118432,0.0,3.9261600000000003,0.0,78590.49021014977,1622.2034917147998
Senegal,2022-12-31,13.89,18.856923569920003,0.0,1.0889600000000002,0.0,78609.3471337197,1622.2034917147998
Serbia,2020-01-31,2.78,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2020-02-29,13.89,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2020-03-31,100.0,785.00552928,16.024447604,114.24,2.332,785.00552928,16.024447604
Serbia,2020-04-30,96.3,7939.000597168,157.049206685,1155.344,22.855,8724.006126448001,173.073654289
Serbia,2020-05-31,49.07,2656.979849208,69.038432709,386.664,10.047,11380.985975656,242.112086998
Serbia,2020-06-30,25.93,2383.74089117846,22.453466977199994,346.90018000000003,3.2675999999999994,13764.72686683446,264.5655539752
Serbia,2020-07-31,55.56,10924.983245189,291.003143903,1589.887,42.349,24689.71011202346,555.5686978782
Serbia,2020-08-31,58.33,6152.013570536,146.03411684399998,895.288,21.252,30841.72368255946,701.6028147222
Serbia,2020-09-30,54.63,2114.017691456,38.054627286,307.648,5.537999999999999,32955.74137401546,739.6574420082001
Serbia,2020-10-31,51.85,11657.998649866999,65.046063902,1696.561,9.466,44613.740023882456,804.7035059102001
Serbia,2020-11-30,60.19,124077.009192798,735.001281761,18056.634,106.963,168690.74921668044,1539.7047876712
Serbia,2020-12-31,60.19,165776.999033845,1613.995830907,24125.135,234.881,334467.74825052544,3153.7006185782
Serbia,2021-01-31,56.48,58905.986208603004,837.0093969760001,8572.449,121.808,393373.73445912846,3990.7100155542003
Serbia,2021-02-28,56.48,62553.01167802399,428.970064569,9103.192,62.427,455926.7461371524,4419.6800801232
Serbia,2021-03-31,61.11,139038.998814299,841.0155088770001,20234.017,122.391,594965.7449514514,5260.6955890002
Serbia,2021-04-30,56.48,92455.008842173,1067.0069466129999,13454.759,155.279,687420.7537936245,6327.7025356132
Serbia,2021-05-31,39.81,19909.588531252863,361.8913970644,2897.3953800000004,52.6652,707330.3423248773,6689.5939326776
Serbia,2021-06-30,32.41,3471.8686369434804,132.3109503303,505.25284000000005,19.2549,710802.2109618208,6821.9048830079
Serbia,2021-07-31,36.11,4232.84189260756,48.3317129792,615.99548,7.0336,715035.0528544283,6870.2365959871
Serbia,2021-08-31,36.11,31432.25467414272,116.21641294690001,4574.26176,16.9127,746467.307528571,6986.4530089340005
Serbia,2021-09-30,47.22,174488.004193369,909.002594895,25392.827,132.285,920955.3117219401,7895.455603829
Serbia,2021-10-31,40.74,166771.61189648704,1192.0924652728,24269.878660000002,173.48239999999998,1087726.923618427,9087.5480691018
Serbia,2021-11-30,38.89,94097.44325749422,1222.8962361643999,13693.778600000001,177.96519999999998,1181824.3668759211,10310.444305266199
Serbia,2021-12-31,28.7,36550.68051717646,735.7069896379,5319.13418,107.06569999999999,1218375.0473930975,11046.151294904099
Serbia,2022-01-31,36.11,299545.18335646257,617.4030007124,43592.10282000001,89.8492,1517920.23074956,11663.554295616499
Serbia,2022-02-28,36.11,201577.32008685358,1140.2926825226998,29335.07114,165.9441,1719497.5508364136,12803.8469781392
Serbia,2022-03-31,36.11,54431.602429967505,412.29144569059997,7921.302500000001,59.99979999999999,1773929.1532663812,13216.1384238298
Serbia,2022-04-30,13.89,25567.60150301408,137.21723488829997,3720.79264,19.968899999999998,1799496.7547693953,13353.3556587181
Serbia,2022-05-31,11.11,9312.737872164782,67.23052869329999,1355.2607400000002,9.7839,1808809.49264156,13420.5861874114
Serbia,2022-06-30,11.11,9260.26220405176,31.530093409499997,1347.62408,4.5885,1818069.7548456118,13452.1162808209
Serbia,2022-07-31,11.11,73956.62483336538,102.2190717079,10762.732880000001,14.8757,1892026.3796789772,13554.335352528798
Serbia,2022-08-31,11.11,131865.8488968557,280.6827674637,19190.125440000003,40.8471,2023892.228575833,13835.0181199925
Serbia,2022-09-30,11.11,65636.89586734187,229.60449714860002,9551.982380000001,33.4138,2089529.1244431748,14064.6226171411
Serbia,2022-10-31,11.11,35849.56998008134,164.50483518000001,5217.10322,23.94,2125378.694423256,14229.1274523211
Serbia,2022-11-30,5.56,16042.476069571081,102.91172364549999,2334.6236400000003,14.976499999999998,2141421.170492827,14332.0391759666
Serbia,2022-12-31,5.56,18586.111949909122,93.1183948611,2704.79296,13.551300000000001,2160007.282442736,14425.1575708277
Seychelles,2020-01-31,11.11,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,2020-02-29,16.67,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,2020-03-31,52.78,9.9999809,0.0,93.34,0.0,9.9999809,0.0
Seychelles,2020-04-30,93.52,0.99999809,0.0,9.334,0.0,10.99997899,0.0
Seychelles,2020-05-31,59.26,0.0,0.0,0.0,0.0,10.99997899,0.0
Seychelles,2020-06-30,23.15,57.3999782167,0.0,535.77242,0.0,68.3999572067,0.0
Seychelles,2020-07-31,23.15,36.899929521,0.0,344.4246,0.0,105.2998867277,0.0
Seychelles,2020-08-31,23.15,7.379985904200001,0.0,68.88492000000001,0.0,112.6798726319,0.0
Seychelles,2020-09-30,28.7,6.5599874704,0.0,61.23104,0.0,119.2398601023,0.0
Seychelles,2020-10-31,31.48,9.0199827718,0.0,84.19268000000001,0.0,128.2598428741,0.0
Seychelles,2020-11-30,31.48,14.759971808400001,0.0,137.76984000000002,0.0,143.0198146825,0.0
Seychelles,2020-12-31,31.48,44.2799154252,0.0,413.30952,0.0,187.2997301077,0.0
Seychelles,2021-01-31,79.63,997.999700845,2.99999427,9315.347,28.002,1185.2994309527,2.99999427
Seychelles,2021-02-28,78.7,1394.0000158349999,7.99998472,13011.621,74.672,2579.2994467876997,10.999978989999999
Seychelles,2021-03-31,65.74,1496.0001424199997,8.99998281,13963.692,84.006,4075.2995892076997,19.9999618
Seychelles,2021-04-30,43.52,1591.00017524,6.999986629999999,14850.424,65.338,5666.2997644477,26.99994843
Seychelles,2021-05-31,63.89,5811.999826849999,12.99997517,54249.31,121.342,11478.299591297698,39.9999236
Seychelles,2021-06-30,76.85,4154.00020812,15.99996944,38773.512,149.344,15632.299799417699,55.99989304
